date,EUR,USD,JPY,GBP,SGD,AUD,CNY,CAD,MYR,RUB
2017-04-07,14108.922108,13313.31999,119.890557,16474.638341,9482.691807,9997.837213,1930.070861,9933.608403,3002.80357,232.591073
2017-04-08,14108.849251,13313.39233,119.786454,16474.727859,9482.810876,9997.816458,1930.061762,9933.662379,3002.860523,232.590996
2017-04-09,14090.976852,13313.29584,119.695897,16476.647368,9471.947522,9995.492135,1930.05337,9930.1821,3002.83876,231.932446
2017-04-10,14080.10744,13283.31416,119.982175,16503.266484,9456.671883,9970.811247,1925.433319,9970.811247,2996.427778,233.032832
2017-04-11,14110.641773,13298.15102,121.011137,16611.061032,9476.679865,9977.754033,1929.522169,9972.142374,2999.307812,233.038747
2017-04-12,14166.067713,13274.31375,121.87908,16659.321231,9516.523941,10008.379388,1926.86026,10023.267074,3006.210609,234.605608
2017-04-13,14076.678049,13253.33315,121.48049,16568.73753,9478.718049,10026.427669,1924.521554,9937.639673,3013.388163,236.026189
2017-04-14,14067.495277,13253.26865,122.169669,16592.09616,9487.968393,10053.149956,1925.373307,9945.86928,3008.57144,235.280257
2017-04-15,14067.489969,13253.26365,122.170343,16592.089901,9487.89689,10053.069907,1925.355798,9945.940166,3008.618113,235.2795
2017-04-16,14068.298522,13255.29155,122.362471,16614.596897,9498.32434,10050.110355,1925.653197,9956.727347,3009.078466,236.320442
2017-04-17,14142.760738,13283.16374,121.72521,16681.52376,9500.256575,10087.150861,1930.683985,9968.004728,3016.837059,237.715194
2017-04-18,14250.305885,13280.14506,122.357019,17058.412943,9517.770415,10042.988558,1930.871072,9925.147463,3012.012778,236.404615
2017-04-19,14248.402911,13295.32724,122.163825,16992.353616,9511.541082,9967.857162,1930.776538,9861.612414,3022.661386,234.977865
2017-04-20,14277.154471,13322.29838,121.788293,17054.724931,9525.997755,10019.477738,1936.383393,9886.237629,3030.501876,237.515065
2017-04-21,14285.941778,13316.21205,122.075034,17062.441764,9540.815821,10058.853516,1934.216768,9867.369176,3027.671065,235.932251
2017-04-22,14286.102381,13316.21889,122.075701,17062.450528,9540.889081,10058.858683,1934.217762,9867.374244,3027.679505,235.932623
2017-04-23,14481.8125,13316.31623,121.051313,17078.550012,9559.657588,10062.732826,1934.243139,9875.569174,3027.75671,238.414389
2017-04-24,14470.798396,13316.3181,121.456222,17013.527833,9557.874938,10066.613825,1934.386708,9826.888325,3027.750251,238.435084
2017-04-25,14514.630323,13275.22604,119.550922,17030.219035,9523.322625,10006.049536,1928.857401,9780.901257,3038.469699,236.672255
2017-04-26,14493.089109,13283.20603,119.453646,17066.071421,9519.623055,9936.495111,1927.376068,9752.219805,3051.765491,233.498325
2017-04-27,14467.409293,13313.19938,119.707557,17164.147517,9529.235325,9942.643301,1930.61035,9770.581823,3063.985165,233.44216
2017-04-28,14521.990716,13327.26654,119.529134,17258.603929,9546.410616,9993.301345,1934.271573,9761.920365,3071.407362,234.148868
2017-04-29,14522.103429,13327.36998,119.530651,17258.961383,9546.416329,9993.229042,1934.309045,9761.996133,3071.452436,234.15192
2017-04-30,14537.676318,13325.37949,119.735297,17230.500013,9541.026671,9973.041365,1934.011729,9768.337187,3071.000781,234.955384
2017-05-01,14540.692663,13325.38157,119.173118,17184.506106,9544.240007,10036.969314,1934.000803,9745.477767,3070.994183,233.827892
2017-05-02,14559.080703,13310.20276,118.869476,17224.907484,9554.788635,10040.737738,1930.427742,9710.86912,3076.763682,233.487014
2017-05-03,14485.982412,13301.31877,117.964807,17121.899403,9519.777538,9881.2281,1928.596624,9689.400825,3081.091564,232.036467
2017-05-04,14635.439044,13324.25006,118.41238,17222.358736,9517.865349,9876.765175,1932.187644,9689.165747,3079.968114,228.500456
2017-05-05,14663.481001,13325.14509,118.23303,17296.847127,9492.669595,9896.575481,1930.559311,9763.155454,3073.759055,229.994099
2017-05-06,14663.931639,13325.26132,118.23382,17297.222529,9492.752395,9896.661804,1930.587339,9763.312149,3073.764595,230.103974
2017-05-07,14615.979393,13327.14233,118.270239,17279.477135,9475.596586,9883.451369,1930.882243,9748.619196,3074.241039,229.9705
2017-05-08,14542.851349,13307.14527,117.539283,17221.173608,9468.312607,9833.689474,1927.320417,9718.423152,3069.6707,228.796263
2017-05-09,14532.403084,13345.3964,117.377052,17280.515357,9463.612021,9799.677197,1932.418253,9734.983186,3071.381056,229.497022
2017-05-10,14515.624754,13353.35868,116.792094,17265.785725,9458.258617,9826.449445,1934.96651,9738.944287,3073.185247,232.482274
2017-05-11,14511.113507,13353.27176,117.336255,17210.70767,9486.889816,9853.067914,1934.603498,9743.855403,3076.053609,234.171587
2017-05-12,14557.466312,13316.15116,117.547397,17161.094349,9490.724739,9844.564082,1930.632445,9712.941319,3065.292371,234.184193
2017-05-13,14567.364075,13325.20494,117.628149,17172.541033,9497.177575,9851.330327,1931.961907,9720.466969,3067.390615,233.599015
2017-05-14,14564.330116,13325.19691,117.636261,17168.326883,9490.069873,9852.052753,1931.977549,9714.933371,3067.4735,233.361311
2017-05-15,14608.527204,13301.35619,117.040804,17161.268759,9519.463665,9869.378508,1930.539057,9758.309263,3078.198209,236.030775
2017-05-16,14751.687431,13294.36823,117.981703,17172.636445,9530.422979,9865.730804,1931.186953,9765.792194,3084.812171,235.215624
2017-05-17,14851.307655,13310.18746,119.767996,17259.508104,9570.510487,9896.565219,1935.368538,9787.838146,3077.58538,233.177757
2017-05-18,14837.625592,13351.19226,119.835289,17297.203234,9586.690597,9907.899832,1938.332031,9814.310898,3086.231611,232.108869
2017-05-19,14933.198617,13328.17843,119.899566,17373.627622,9622.886127,9945.362746,1936.362748,9864.540848,3084.919425,233.997401
2017-05-20,14933.378591,13328.33906,119.899587,17374.063483,9623.002101,9945.482606,1936.402964,9864.586724,3084.942323,234.001988
2017-05-21,14938.988592,13330.3583,119.763311,17343.91327,9617.169252,9934.46137,1936.701956,9861.628938,3085.852522,235.290973
2017-05-22,14950.064012,13298.38094,119.925754,17279.601014,9593.960797,9935.731852,1932.115072,9855.835988,3090.418754,235.783008
2017-05-23,14869.764478,13298.17907,118.774931,17228.968154,9560.776089,9936.471898,1930.607523,9834.258277,3098.284776,236.062239
2017-05-24,14948.378585,13307.1961,119.309107,17270.185587,9616.415739,9976.680761,1931.843681,9920.230875,3101.165944,236.499176
2017-05-25,14921.16927,13307.14639,119.098367,17206.701049,9599.176494,9921.599122,1937.760859,9868.768691,3111.247172,234.083547
2017-05-26,14866.948894,13294.32304,119.433262,17017.604793,9628.822783,9916.548343,1940.037889,9885.43101,3115.54054,235.63281
2017-05-27,14866.828322,13294.36389,119.432106,17017.657083,9628.92211,9916.504845,1940.069331,9885.461386,3115.52821,235.245889
2017-05-28,14858.093727,13292.34781,119.476677,17032.518561,9612.42366,9894.998891,1939.786444,9880.141977,3115.084943,234.00962
2017-05-29,14825.805713,13318.16953,119.778106,17067.355516,9600.964215,9907.656822,1943.543329,9884.273926,3118.578353,236.098785
2017-05-30,14884.505419,13321.33466,120.179669,17063.102381,9612.254151,9938.846896,1944.010895,9888.751306,3111.690717,235.586448
2017-05-31,14973.39645,13319.13561,120.216389,17148.14488,9625.53071,9892.993946,1955.851799,9871.803211,3107.873934,235.436388
2017-06-01,14939.845915,13319.17143,119.532926,17163.217182,9608.197363,9830.952769,1957.860952,9854.300745,3107.53424,236.358774
2017-06-02,15005.6539,13301.31173,120.52816,17144.179584,9636.676421,9899.534641,1953.618866,9864.953743,3108.414965,234.894617
2017-06-03,15005.610692,13301.27343,120.528184,17144.130218,9636.788308,9899.579814,1953.598894,9864.998502,3108.413279,234.897384
2017-06-04,15016.028337,13311.25864,121.130469,17128.961602,9633.135025,9887.951092,1954.07243,9860.702881,3110.136226,235.00794
2017-06-05,14956.777167,13283.26337,120.342338,17143.012673,9617.886735,9946.955145,1952.55966,9855.734562,3121.764344,234.703551
2017-06-06,14988.4244,13295.33198,121.410862,17157.923782,9638.628935,9985.678649,1956.752649,9885.00519,3117.238044,235.304574
2017-06-07,14975.233546,13301.30194,121.039358,17241.279022,9620.429434,10031.223418,1957.639927,9844.575977,3118.27221,233.249493
2017-06-08,14876.963149,13294.20304,121.009006,16915.466002,9614.112903,10008.283426,1955.30015,9830.372859,3123.234319,233.478956
2017-06-09,14878.402219,13288.19859,120.440931,16935.408072,9604.144718,10033.978638,1955.003603,9866.204293,3116.647025,233.055679
2017-06-10,14878.405097,13288.20116,120.442265,16935.411348,9604.146575,10033.980579,1955.006857,9866.206201,3116.698798,233.055316
2017-06-11,14890.696276,13290.24424,120.493339,16935.425149,9598.408412,10006.734461,1955.313196,9876.669669,3117.141439,233.442966
2017-06-12,14893.863028,13297.38985,120.968831,16847.920647,9604.401449,10038.644932,1956.23785,9991.051257,3118.846656,233.182732
2017-06-13,14900.661117,13290.34667,120.766319,16944.624359,9619.115173,10016.767035,1955.006122,10037.419695,3118.994314,233.292451
2017-06-14,14894.575851,13280.30172,121.340945,16939.376421,9657.207269,10081.302736,1956.181603,10030.742409,3120.356981,232.040171
2017-06-15,14810.791009,13284.24278,119.689519,16946.132566,9602.118427,10077.409522,1951.81709,10020.171812,3103.541248,229.785551
2017-06-16,14877.506311,13296.32494,120.14179,16991.891401,9617.177511,10143.516989,1952.539435,10065.957772,3110.899097,230.274562
2017-06-17,14877.368337,13296.20163,120.141305,16991.733818,9617.088322,10143.422918,1952.51846,10065.86442,3110.841133,230.272267
2017-06-18,14887.341593,13284.27265,119.735012,16973.452565,9602.070612,10125.825241,1950.760985,10053.028295,3111.726746,230.685282
2017-06-19,14815.739651,13288.38505,118.988749,16913.658644,9577.835715,10088.894073,1948.995104,10046.864642,3106.541139,227.439855
2017-06-20,14798.985976,13285.34569,119.328041,16781.630612,9566.956649,10065.952198,1945.581615,10011.03611,3102.508726,223.216081
2017-06-21,14874.453491,13317.3957,119.63002,16879.898219,9588.517233,10056.708955,1950.523713,9992.043592,3107.119939,221.48428
2017-06-22,14861.777741,13325.21854,119.730311,16893.453865,9588.350644,10049.790742,1950.278382,10071.058211,3109.329595,221.816212
2017-06-23,14918.104778,13325.14955,119.763825,16931.575032,9611.192532,10116.806655,1949.683306,10039.895081,3108.588134,224.330552
2017-06-24,14918.250789,13325.27997,119.763781,16931.74075,9611.147954,10116.828864,1949.716652,10042.187583,3108.611307,224.207395
2017-06-25,14926.840945,13325.34018,119.785725,16979.497929,9605.994983,10087.0837,1949.70264,10048.669899,3108.603597,224.152287
2017-06-26,14904.34592,13325.23047,119.12029,16954.945122,9596.783941,10106.969304,1948.628813,10051.240049,3108.570752,226.760173
2017-06-27,15111.456351,13325.28221,118.763349,17072.969814,9607.823241,10111.533513,1956.702679,10107.775206,3108.61183,224.40517
2017-06-28,15171.240308,13325.3555,118.594377,17243.847378,9642.010912,10175.677915,1960.078063,10219.536241,3102.606935,225.146219
2017-06-29,15247.850477,13325.24901,118.959421,17337.040086,9663.680477,10241.289502,1964.196863,10255.319206,3097.058491,224.417385
2017-06-30,15235.44197,13325.37461,118.592394,17358.206795,9685.898317,10261.02277,1965.571329,10278.593828,3105.315501,226.15371
2017-07-01,15235.42471,13325.20716,118.592529,17358.214783,9685.776602,10261.051855,1965.572723,10278.385381,3105.262005,226.154207
2017-07-02,15225.076952,13325.29185,118.699716,17343.414007,9681.05305,10243.684302,1965.593914,10269.182992,3105.361344,226.420759
